Test;M;K;N;Type;GFLOPS;Time;Iterations;Correct
Square;96;96;96;TillJIT-04.06.;0.626558;2553;904;1
Square;96;96;96;Intrinsics;0.467994;3418;904;1
Square;96;96;96;ReferenceCM;0.075048;2122;90;1
Square;97;97;97;ARM-CMSIS-DSP;0.372121;4297;876;1
Square;97;97;97;TillJIT-04.06.;0.598429;2672;876;1
Square;97;97;97;ReferenceCM;0.073250;2168;87;1
Square;98;98;98;ARM-CMSIS-DSP;0.375063;4261;849;1
Square;98;98;98;TillJIT-04.06.;0.605128;2641;849;1
Square;98;98;98;ReferenceCM;0.072466;2182;84;1
Square;99;99;99;ARM-CMSIS-DSP;0.377937;4231;824;1
Square;99;99;99;TillJIT-04.06.;0.608699;2627;824;1
Square;99;99;99;ReferenceCM;0.072069;2208;82;1
