Test;M;K;N;Type;GFLOPS;Time;Iterations;Correct
Square;107;107;107;Naive;0.100667;1582;65;1
Square;108;108;108;CMSIS;0.363930;4396;635;1
Square;108;108;108;TillJIT;0.400961;3990;635;1
Square;108;108;108;Naive;0.084834;1871;63;1
Square;109;109;109;CMSIS;0.407982;3917;617;1
Square;109;109;109;TillJIT;0.425244;3758;617;1
Square;109;109;109;Naive;0.096162;1643;61;1
Square;110;110;110;CMSIS;0.421793;3793;601;1
Square;110;110;110;TillJIT;0.442930;3612;601;1
Square;110;110;110;Naive;0.098837;1616;60;1
Square;111;111;111;CMSIS;0.413404;3864;584;1
Square;111;111;111;TillJIT;0.396081;4033;584;1
Square;111;111;111;Naive;0.097808;1622;58;1
Square;112;112;112;CMSIS;0.431411;3706;569;1
Square;112;112;112;TillJIT;0.437910;3651;569;1
Square;112;112;112;Naive;0.107554;1463;56;1
Square;113;113;113;CMSIS;0.412895;3872;554;1
Square;113;113;113;TillJIT;0.418187;3823;554;1
Square;113;113;113;Naive;0.097254;1632;55;1
Square;114;114;114;CMSIS;0.301340;5300;539;1
Square;114;114;114;TillJIT;0.328217;4866;539;1
Square;114;114;114;Naive;0.077976;2014;53;1
Square;115;115;115;CMSIS;0.393497;4066;526;1
Square;115;115;115;TillJIT;0.418290;3825;526;1
Square;115;115;115;Naive;0.089819;1761;52;1
Square;116;116;116;CMSIS;0.364008;4391;512;1
Square;116;116;116;TillJIT;0.386824;4132;512;1
Square;116;116;116;Naive;0.086669;1837;51;1
Square;117;117;117;CMSIS;0.296826;5385;499;1
Square;117;117;117;TillJIT;0.338574;4721;499;1
Square;117;117;117;Naive;0.056056;2800;49;1
Square;118;118;118;CMSIS;0.401667;3976;486;1
Square;118;118;118;TillJIT;0.414920;3849;486;1
Square;118;118;118;Naive;0.094677;1666;48;1
Square;119;119;119;CMSIS;0.389737;4099;474;1
Square;119;119;119;TillJIT;0.404233;3952;474;1
Square;119;119;119;Naive;0.088248;1795;47;1
Square;120;120;120;CMSIS;0.412044;3875;462;1
Square;120;120;120;TillJIT;0.416777;3831;462;1
Square;120;120;120;Intrinsics;0.375864;4248;462;1
Square;120;120;120;Naive;0.104110;1527;46;1
Square;121;121;121;CMSIS;0.365162;4376;451;1
Square;121;121;121;TillJIT;0.339339;4709;451;1
Square;121;121;121;Naive;0.093459;1706;45;1
Square;122;122;122;CMSIS;0.378481;4222;440;1
Square;122;122;122;TillJIT;0.378840;4218;440;1
Square;122;122;122;Naive;0.092796;1722;44;1
Square;123;123;123;CMSIS;0.331594;4815;429;1
Square;123;123;123;TillJIT;0.345964;4615;429;1
Square;123;123;123;Naive;0.078589;1989;42;1
Square;124;124;124;CMSIS;0.405007;3945;419;1
Square;124;124;124;TillJIT;0.418259;3820;419;1
Square;124;124;124;Naive;0.081556;1917;41;1
Square;125;125;125;CMSIS;0.385535;4144;409;1
Square;125;125;125;TillJIT;0.376717;4241;409;1
Square;125;125;125;Naive;0.092020;1698;40;1
Square;126;126;126;CMSIS;0.341601;4673;399;1
Square;126;126;126;TillJIT;0.372358;4287;399;1
Square;126;126;126;Naive;0.077937;2002;39;1
Square;127;127;127;CMSIS;0.382875;4173;390;1
Square;127;127;127;TillJIT;0.390741;4089;390;1
Square;127;127;127;Naive;0.090987;1756;39;1
