Test;M;K;N;Type;GFLOPS;Time;Iterations;Correct
GrowM;66;24;24;TillJIT;0.558430;1146;8417;1
GrowM;66;24;24;ReferenceCM;0.059206;1080;841;1
GrowM;67;24;24;ARM-CMSIS-DSP;0.350073;1828;8291;1
GrowM;67;24;24;TillJIT;0.566814;1129;8291;1
GrowM;67;24;24;ReferenceCM;0.059246;1080;829;1
GrowM;68;24;24;ARM-CMSIS-DSP;0.355712;1799;8169;1
GrowM;68;24;24;TillJIT;0.575474;1112;8169;1
GrowM;68;24;24;ReferenceCM;0.059242;1079;816;1
GrowM;69;24;24;ARM-CMSIS-DSP;0.353763;1809;8051;1
GrowM;69;24;24;TillJIT;0.559404;1144;8051;1
GrowM;69;24;24;ReferenceCM;0.059248;1080;805;1
GrowM;70;24;24;ARM-CMSIS-DSP;0.352206;1817;7936;1
GrowM;70;24;24;TillJIT;0.567843;1127;7936;1
GrowM;70;24;24;ReferenceCM;0.059266;1079;793;1
GrowM;71;24;24;ARM-CMSIS-DSP;0.350652;1825;7824;1
GrowM;71;24;24;TillJIT;0.576004;1111;7824;1
GrowM;71;24;24;ReferenceCM;0.059278;1079;782;1
GrowM;72;24;24;ARM-CMSIS-DSP;0.355751;1799;7716;1
GrowM;72;24;24;TillJIT;0.583938;1096;7716;1
GrowM;72;24;24;Intrinsics;0.428952;1492;7716;1
GrowM;72;24;24;ReferenceCM;0.059268;1079;771;1
GrowM;73;24;24;ARM-CMSIS-DSP;0.353966;1808;7610;1
GrowM;73;24;24;TillJIT;0.553608;1156;7610;1
GrowM;73;24;24;ReferenceCM;0.059257;1080;761;1
GrowM;74;24;24;ARM-CMSIS-DSP;0.352399;1816;7507;1
GrowM;74;24;24;TillJIT;0.560874;1141;7507;1
GrowM;74;24;24;ReferenceCM;0.059255;1079;750;1
GrowM;75;24;24;ARM-CMSIS-DSP;0.350858;1824;7407;1
GrowM;75;24;24;TillJIT;0.568352;1126;7407;1
GrowM;75;24;24;ReferenceCM;0.059255;1079;740;1
GrowM;76;24;24;ARM-CMSIS-DSP;0.355707;1799;7309;1
GrowM;76;24;24;TillJIT;0.577022;1109;7309;1
GrowM;76;24;24;ReferenceCM;0.059288;1078;730;1
GrowM;77;24;24;ARM-CMSIS-DSP;0.353982;1808;7215;1
GrowM;77;24;24;TillJIT;0.561896;1139;7215;1
GrowM;77;24;24;ReferenceCM;0.059273;1079;721;1
GrowM;78;24;24;ARM-CMSIS-DSP;0.352592;1815;7122;1
GrowM;78;24;24;TillJIT;0.569355;1124;7122;1
GrowM;78;24;24;ReferenceCM;0.059293;1079;712;1
GrowM;79;24;24;ARM-CMSIS-DSP;0.351245;1822;7032;1
GrowM;79;24;24;TillJIT;0.577068;1109;7032;1
GrowM;79;24;24;ReferenceCM;0.059294;1079;703;1
GrowM;80;24;24;ARM-CMSIS-DSP;0.355730;1799;6944;1
GrowM;80;24;24;TillJIT;0.584437;1095;6944;1
GrowM;80;24;24;Intrinsics;0.429215;1491;6944;1
GrowM;80;24;24;ReferenceCM;0.059221;1080;694;1
GrowM;81;24;24;ARM-CMSIS-DSP;0.354141;1807;6858;1
GrowM;81;24;24;TillJIT;0.556464;1150;6858;1
GrowM;81;24;24;ReferenceCM;0.059294;1078;685;1
GrowM;82;24;24;ARM-CMSIS-DSP;0.352808;1814;6775;1
GrowM;82;24;24;TillJIT;0.563375;1136;6775;1
GrowM;82;24;24;ReferenceCM;0.059270;1079;677;1
GrowM;83;24;24;ARM-CMSIS-DSP;0.351432;1821;6693;1
GrowM;83;24;24;TillJIT;0.570372;1122;6693;1
GrowM;83;24;24;ReferenceCM;0.059339;1078;669;1
GrowM;84;24;24;ARM-CMSIS-DSP;0.355712;1799;6613;1
GrowM;84;24;24;TillJIT;0.577551;1108;6613;1
GrowM;84;24;24;ReferenceCM;0.059280;1079;661;1
GrowM;85;24;24;ARM-CMSIS-DSP;0.354323;1806;6535;1
GrowM;85;24;24;TillJIT;0.564292;1134;6535;1
GrowM;85;24;24;ReferenceCM;0.059315;1078;653;1
GrowM;86;24;24;ARM-CMSIS-DSP;0.352954;1813;6459;1
GrowM;86;24;24;TillJIT;0.571345;1120;6459;1
GrowM;86;24;24;ReferenceCM;0.059278;1078;645;1
GrowM;87;24;24;ARM-CMSIS-DSP;0.351803;1819;6385;1
GrowM;87;24;24;TillJIT;0.578076;1107;6385;1
GrowM;87;24;24;ReferenceCM;0.059316;1078;638;1
GrowM;88;24;24;ARM-CMSIS-DSP;0.355944;1798;6313;1
GrowM;88;24;24;TillJIT;0.584463;1095;6313;1
GrowM;88;24;24;Intrinsics;0.429521;1490;6313;1
GrowM;88;24;24;ReferenceCM;0.059285;1079;631;1
GrowM;89;24;24;ARM-CMSIS-DSP;0.354363;1806;6242;1
GrowM;89;24;24;TillJIT;0.558934;1145;6242;1
GrowM;89;24;24;ReferenceCM;0.059293;1079;624;1
GrowM;90;24;24;ARM-CMSIS-DSP;0.353153;1812;6172;1
GrowM;90;24;24;TillJIT;0.565294;1132;6172;1
GrowM;90;24;24;ReferenceCM;0.059342;1078;617;1
GrowM;91;24;24;ARM-CMSIS-DSP;0.351841;1819;6105;1
GrowM;91;24;24;TillJIT;0.571939;1119;6105;1
GrowM;91;24;24;ReferenceCM;0.059321;1078;610;1
GrowM;92;24;24;ARM-CMSIS-DSP;0.355913;1798;6038;1
GrowM;92;24;24;TillJIT;0.578077;1107;6038;1
GrowM;92;24;24;ReferenceCM;0.059284;1078;603;1
GrowM;93;24;24;ARM-CMSIS-DSP;0.354528;1805;5973;1
GrowM;93;24;24;TillJIT;0.566304;1130;5973;1
GrowM;93;24;24;ReferenceCM;0.059332;1078;597;1
GrowM;94;24;24;ARM-CMSIS-DSP;0.353191;1812;5910;1
GrowM;94;24;24;TillJIT;0.572435;1118;5910;1
GrowM;94;24;24;ReferenceCM;0.059313;1079;591;1
GrowM;95;24;24;ARM-CMSIS-DSP;0.351978;1818;5847;1
GrowM;95;24;24;TillJIT;0.578568;1106;5847;1
GrowM;95;24;24;ReferenceCM;0.059344;1077;584;1
GrowM;96;24;24;ARM-CMSIS-DSP;0.355751;1799;5787;1
GrowM;96;24;24;TillJIT;0.584471;1095;5787;1
GrowM;96;24;24;Intrinsics;0.429527;1490;5787;1
GrowM;96;24;24;ReferenceCM;0.059297;1078;578;1
GrowM;97;24;24;ARM-CMSIS-DSP;0.354547;1805;5727;1
GrowM;97;24;24;TillJIT;0.560875;1141;5727;1
GrowM;97;24;24;ReferenceCM;0.059293;1078;572;1
GrowM;98;24;24;ARM-CMSIS-DSP;0.353338;1811;5668;1
GrowM;98;24;24;TillJIT;0.567282;1128;5668;1
GrowM;98;24;24;ReferenceCM;0.059331;1077;566;1
GrowM;99;24;24;ARM-CMSIS-DSP;0.352187;1817;5611;1
GrowM;99;24;24;TillJIT;0.572895;1117;5611;1
GrowM;99;24;24;ReferenceCM;0.059352;1078;561;1
GrowM;100;24;24;ARM-CMSIS-DSP;0.355915;1798;5555;1
GrowM;100;24;24;TillJIT;0.579128;1105;5555;1
GrowM;100;24;24;ReferenceCM;0.059310;1078;555;1
